Year,Month,Day,Mean Pressure(hPa),Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),Mean Amount of Cloud(%),Total Rainfall(mm),Total Bright Sunshine(hours),Prevailling Wind Direction(degrees),Mean Wind Speed(km/h)
2000,10,19,1011.6,25.4,24.1,22.1,21.7,86,91,17.8,0.0,070,47.8
2000,10,20,1011.4,25.0,24.1,23.6,23.1,94,99,116.0,0.0,070,48.4
2000,10,21,1011.3,25.4,24.5,23.6,23.4,94,95,27.6,0.0,070,36.8
2000,10,22,1010.8,28.3,26.6,24.7,25.1,92,87,10.7,5.4,120,13.4
2000,10,23,1011.2,28.3,26.5,25.5,24.9,91,76, 5.1,6.3,080,15.1
2000,10,24,1012.8,30.2,27.6,25.5,24.2,83,49,Trace,8.9,030,5.1
2000,10,25,1014.0,29.1,27.3,25.0,23.4,79,69, 1.9,7.4,080,12.9
2000,10,26,1015.1,27.7,26.6,25.6,22.8,80,79, 0.0,5.1,080,36.6
2000,10,27,1016.4,26.7,25.6,24.8,21.6,79,84, 0.0,5.6,080,38.0
2000,10,28,1015.2,26.3,25.1,24.1,20.4,75,78, 0.0,0.7,060,26.1
2000,10,29,1013.4,25.2,23.1,20.5,16.0,65,27, 0.0,9.2,010,46.3
2000,10,30,1011.4,23.3,21.1,18.7,11.0,53,49, 0.0,8.9,360,36.6
2000,10,31,1009.6,23.9,21.4,18.9,11.0,52,61, 0.0,7.8,360,41.5
2000,11,01,1013.3,23.3,20.7,18.6,9.0,47,27, 0.0,10.2,010,50.5
2000,11,02,1017.3,23.7,19.9,16.9,9.1,50,10, 0.0,10.1,010,29.8
2000,11,03,1016.8,23.9,21.5,18.6,12.6,57,33, 0.0,7.9,010,19.6
2000,11,04,1015.6,23.3,22.2,20.9,13.4,58,85,Trace,0.0,020,19.8
2000,11,05,1011.7,25.8,23.5,21.4,17.0,67,74, 0.0,2.9,010,18.0
2000,11,06,1009.9,25.0,23.7,22.8,19.2,76,88, 0.1,0.0,010,15.2
2000,11,07,1010.3,24.1,23.2,22.2,21.3,89,95,23.5,0.0,360,32.0
2000,11,08,1011.6,24.8,24.0,23.3,22.3,90,91, 3.1,0.3,080,33.8
2000,11,09,1013.7,23.9,23.0,22.1,19.7,82,89,Trace,1.4,070,45.4
2000,11,10,1017.8,25.7,23.7,22.2,19.6,78,74, 0.4,7.8,070,26.5
2000,11,11,1018.9,23.6,21.0,17.2,17.6,81,90,13.7,0.1,010,30.1
2000,11,12,1019.4,17.5,15.7,14.9,14.2,91,92,44.1,0.0,360,34.0
2000,11,13,1017.8,20.6,18.1,15.1,14.4,79,73,Trace,2.2,360,23.6
2000,11,14,1016.1,24.3,22.1,19.5,17.2,74,45, 0.0,8.7,010#,16.1#
2000,11,15,1016.3,26.5,24.1,22.0,19.3,75,74, 0.0,7.1,020#,16.9#
2000,11,16,1017.6,23.2,21.2,19.3,17.6,80,88, 9.6,2.4,360,31.3
2000,11,17,1018.8,20.7,19.5,18.5,14.3,72,88,Trace,0.0,360,33.3
2000,11,18,1018.4,21.2,19.9,18.3,15.6,76,88,Trace,0.9,040,38.3
2000,11,19,1016.2,22.5,21.3,19.9,17.3,78,88,Trace,0.2,050,27.4
2000,11,20,1018.3,21.5,17.7,14.7,11.1,66,85,Trace,4.5,360,42.5
2000,11,21,1020.5,17.7,15.8,14.1,7.1,56,70, 0.0,0.4,010,28.1
2000,11,22,1020.4,19.9,17.6,14.7,10.7,64,7, 0.0,10.1,020,19.5
2000,11,23,1019.5,21.6,19.7,17.6,15.0,75,33, 0.0,9.9,080,24.8
2000,11,24,1017.2,22.1,21.0,19.9,17.1,78,82, 0.0,1.7,070,31.2
2000,11,25,1016.3,23.6,21.7,20.5,18.1,80,46, 0.0,7.0,070,28.3
2000,11,26,1017.1,24.3,22.3,20.5,18.9,81,69, 2.3,2.5,050,17.9
2000,11,27,1018.0,24.3,22.5,21.4,19.6,84,67, 0.0,5.3,060,25.3
2000,11,28,1018.5,22.4,21.4,20.5,17.9,80,88, 0.0,0.7,080,44.8
2000,11,29,1018.4,22.2,21.0,19.9,16.8,77,69, 0.0,5.9,070,36.8
2000,11,30,1016.6,22.9,21.3,19.7,17.8,80,36, 0.0,9.4,050,18.2
2000,12,01,1015.8,25.4,22.4,20.2,18.3,78,56, 0.0,7.5,080,17.5
2000,12,02,1018.0,22.9,21.3,19.4,17.8,80,56, 0.5,6.4,070,28.4
2000,12,03,1018.9,21.0,18.6,17.2,12.2,66,41, 0.0,4.2,360,35.7
2000,12,04,1017.6,19.7,18.1,16.3,12.6,70,69, 0.0,0.0,010,22.0
2000,12,05,1017.6,21.8,19.6,17.7,14.7,74,44, 0.0,9.5,010,21.3
2000,12,06,1018.1,21.5,20.1,18.8,16.3,79,49, 0.0,8.6,060,29.8
2000,12,07,1018.0,22.4,20.8,19.5,17.1,80,61, 0.0,7.5,060,24.0
2000,12,08,1017.0,21.6,20.5,19.4,16.8,79,51, 0.0,8.7,070,29.1
2000,12,09,1015.7,21.6,20.2,19.1,15.9,77,38, 0.0,8.9,060,29.3
2000,12,10,1016.9,24.2,21.6,19.7,16.0,71,63, 0.0,6.5,040,15.6
2000,12,11,1019.5,21.6,20.5,17.8,17.0,81,89, 1.7,0.2,080,45.0
2000,12,12,1019.8,17.9,16.2,13.9,15.3,94,96,25.8,0.0,070,38.2
2000,12,13,1018.4,14.2,12.7,11.3,11.5,92,95,24.8,0.0,360,31.3
2000,12,14,1019.7,18.6,15.8,13.1,11.5,76,58, 0.0,7.0,360,21.3
2000,12,15,1020.2,20.0,18.2,16.3,13.7,75,85,Trace,1.1,030,19.9
2000,12,16,1019.9,22.6,20.2,18.6,16.1,77,70, 0.0,4.9,040,9.7
2000,12,17,1018.4,23.9,21.3,19.7,16.8,76,77, 0.0,5.1,050,16.8
2000,12,18,1016.0,22.9,20.9,19.8,18.2,85,88,Trace,0.7,070,23.0
2000,12,19,1016.2,22.1,20.7,19.5,18.4,87,88, 2.4,0.0,070,36.4
2000,12,20,1017.6,23.1,20.3,17.3,17.9,86,88, 0.6,0.5,060,25.8
2000,12,21,1019.8,17.9,15.9,13.9,9.8,67,77, 0.0,2.4,010,26.6
2000,12,22,1018.9,17.3,14.8,12.6,9.7,72,49, 0.0,3.1,360,15.5
2000,12,23,1018.9,19.5,16.3,12.9,9.0,63,4, 0.0,9.6,010,19.1
2000,12,24,1019.7,20.0,17.5,15.2,10.6,64,2, 0.0,9.8,050,17.5
2000,12,25,1020.9,20.5,18.4,16.4,13.2,73,13, 0.0,9.6,050,29.5
2000,12,26,1021.8,20.6,18.6,16.6,13.5,73,69, 0.0,5.0,070,35.4
2000,12,27,1020.4,20.6,19.2,18.0,14.3,73,87, 0.2,1.5,060,30.8
2000,12,28,1019.0,22.6,20.1,18.5,15.0,73,32, 0.0,8.8,040,17.0
2000,12,29,1017.7,20.6,18.7,17.2,14.9,79,17, 0.0,8.6,060,21.8
2000,12,30,1016.2,21.6,18.1,16.2,11.7,67,5, 0.0,8.9,360,20.5
2000,12,31,1016.9,19.3,16.7,14.4,8.1,57,0, 0.0,9.3,360,31.6
2001,1,01,1017.9,17.9,16.4,15.1,10.7,69,41, 0.0,5.3,060,26.0
2001,1,02,1016.7,19.8,17.9,16.0,14.0,78,61, 0.0,2.1,050,26.2
2001,1,03,1017.6,19.8,18.3,17.1,15.1,82,35, 0.0,9.6,050,24.2
2001,1,04,1019.6,19.4,18.4,17.7,15.0,80,86,Trace,0.9,070,31.3
2001,1,05,1019.8,19.9,18.6,17.6,14.8,79,57,Trace,6.9,080,33.0
2001,1,06,1017.4,20.4,19.0,17.9,15.6,81,48, 0.0,6.8,070,31.9
2001,1,07,1014.4,23.2,20.1,17.3,16.3,79,7, 0.0,9.0,220,4.9
2001,1,08,1014.2,20.8,19.6,18.8,16.2,81,55, 0.0,6.7,060,27.7
2001,1,09,1015.3,22.9,19.0,15.3,14.1,74,56, 0.0,6.3,010,22.2
2001,1,10,1015.9,17.7,15.8,13.2,10.5,71,92, 0.0,0.0,020,20.6
2001,1,11,1015.3,18.1,16.5,14.7,13.0,80,94, 0.4,0.0,020,16.5
2001,1,12,1016.2,19.0,18.1,17.5,14.7,81,82, 0.0,2.8,070,30.7
2001,1,13,1017.5,19.4,17.2,15.1,11.7,71,56, 0.7,4.2,010,21.3
2001,1,14,1021.5,18.1,16.5,14.7,10.9,69,31, 0.0,9.4,020,29.9
2001,1,15,1024.6,16.1,14.7,13.4,8.2,65,67, 0.0,0.5,050,31.4
2001,1,16,1025.5,16.6,15.3,13.7,9.0,66,77,Trace,3.2,080,32.4
2001,1,17,1023.3,17.6,16.2,14.5,10.7,70,36, 0.0,9.7,060,35.3
2001,1,18,1020.3,21.2,18.4,15.6,13.7,75,53, 0.0,6.0,040,23.3
2001,1,19,1019.7,21.5,19.6,18.1,15.0,75,53, 0.0,7.6,050,17.3
2001,1,20,1017.7,23.3,20.3,18.2,14.9,71,40, 0.0,9.1,020,6.2
2001,1,21,1015.6,20.1,18.9,18.2,16.1,84,76, 0.0,1.5,070,31.9
2001,1,22,1013.5,21.8,20.0,18.5,17.2,84,85, 0.0,3.8,040,17.3
2001,1,23,1014.8,20.4,19.0,17.6,17.7,92,99, 0.3,0.0,070,26.3
2001,1,24,1012.7,20.2,18.7,17.7,17.3,91,100,Trace,0.0,050,24.2
2001,1,25,1008.6,21.0,19.6,16.0,18.8,95,93, 2.3,0.0,030,13.7
2001,1,26,1013.5,16.2,13.7,11.4,10.1,80,89,27.3,0.4,360,34.1
2001,1,27,1017.4,13.8,12.5,11.2,9.1,80,91, 6.4,0.0,010,29.4
2001,1,28,1020.4,12.9,11.2,9.8,9.0,87,96,10.2,0.0,010,28.8
2001,1,29,1021.0,15.2,13.8,12.3,8.3,70,88, 0.0,0.0,020,20.7
2001,1,30,1018.1,17.3,15.8,14.5,11.4,75,82, 0.0,0.2,060,26.5
2001,1,31,1015.0,18.5,16.9,15.8,13.9,83,88, 0.0,0.2,060,26.1
2001,2,01,1014.0,19.0,17.3,15.6,14.0,81,89,Trace,0.0,030,19.0
2001,2,02,1015.4,15.7,14.0,13.2,11.1,82,91,Trace,0.0,050,36.8
2001,2,03,1014.4,16.3,15.1,14.1,13.6,91,100, 0.1,0.0,060,33.3
2001,2,04,1015.7,16.1,15.4,14.7,14.0,91,100,Trace,0.0,010,9.8
2001,2,05,1015.0,18.8,17.3,15.9,15.4,89,79,Trace,4.5,050,25.9
2001,2,06,1012.8,21.7,19.5,17.4,17.2,87,77, 0.0,8.3,040,15.3
2001,2,07,1014.7,23.6,20.0,16.7,16.4,81,49, 0.0,6.9,010,17.5
2001,2,08,1019.2,17.0,15.6,14.6,10.9,74,90, 0.0,0.0,020,22.8
2001,2,09,1019.2,17.7,16.0,14.5,11.5,75,85,Trace,2.0,020,21.3
2001,2,10,1019.0,17.3,15.7,13.9,11.5,76,89, 1.0,0.7,010,20.7
2001,2,11,1017.9,19.0,17.1,15.4,13.6,80,78,Trace,3.0,060,21.0
2001,2,12,1016.4,22.8,19.4,16.8,15.6,79,69, 0.0,8.1,040,16.3
2001,2,13,1018.5,20.4,17.6,13.7,13.6,78,89,Trace,0.7,070,27.7
2001,2,14,1023.1,15.9,13.3,10.5,6.3,63,59, 0.0,2.4,010,29.2
2001,2,15,1023.0,18.0,15.2,12.5,8.4,64,32, 0.0,10.0,020,20.5
2001,2,16,1023.7,18.9,16.8,14.9,11.2,70,49, 0.0,7.8,060,28.1
2001,2,17,1021.0,17.8,16.4,14.8,10.6,69,62, 0.0,6.8,070,33.2
2001,2,18,1017.1,22.8,19.3,16.4,14.7,75,37, 0.0,8.8,030,12.0
2001,2,19,1016.3,24.1,20.3,17.8,16.2,78,11, 0.0,10.2,030,14.3
2001,2,20,1015.3,22.3,19.7,17.9,15.4,76,14, 0.0,10.4,050,22.3
2001,2,21,1013.4,23.2,20.7,18.5,16.1,75,59, 0.0,4.4,030,10.1
2001,2,22,1012.3,24.2,21.1,18.9,17.1,78,7, 0.0,10.3,040#,14.3#
2001,2,23,1010.8,25.3,21.0,17.7,16.2,75,17, 0.0,10.2,040,11.2
2001,2,24,1012.1,26.0,21.6,18.6,17.3,78,59, 0.0,7.6,270,24.4
2001,2,25,1018.5,19.4,15.4,12.9,11.9,80,89, 8.8,0.0,050,38.0
2001,2,26,1019.1,16.7,14.8,12.9,12.2,85,96,Trace,0.0,060,34.4
2001,2,27,1018.4,20.4,18.9,16.6,15.6,81,88,Trace,0.6,060,23.5
2001,2,28,1017.3,20.3,18.5,17.2,16.1,86,83, 1.0,4.2,340,13.1
2001,3,01,1019.4,21.2,17.7,14.3,10.3,63,31, 0.0,10.0,350,19.6
2001,3,02,1019.4,19.4,18.1,16.5,11.4,65,55, 0.0,5.8,070,33.8
2001,3,03,1018.7,22.8,19.9,18.3,14.6,72,83,Trace,4.0,040,18.3
2001,3,04,1020.2,22.6,19.6,17.0,7.4,46,23, 0.0,9.7,010,22.6
2001,3,05,1017.5,21.1,19.1,17.3,12.9,68,40, 0.0,8.5,060,27.0
2001,3,06,1015.9,23.4,20.9,18.8,17.1,79,58, 0.0,8.6,040,18.8
2001,3,07,1015.8,25.1,21.6,18.2,18.8,85,72,Trace,4.6,080,21.5
2001,3,08,1022.0,18.3,16.6,15.4,12.5,77,94,Trace,0.3,010#,33.1#
2001,3,09,1022.1,17.9,16.6,14.9,9.9,65,87,Trace,2.7,050,29.6
2001,3,10,1019.3,18.7,18.0,17.3,12.5,70,90,Trace,0.0,060,25.1
2001,3,11,1018.5,19.7,18.3,16.9,15.8,85,100, 2.7,0.0,040,14.5
2001,3,12,1019.7,20.6,18.2,16.1,13.7,76,90, 1.3,0.5,010,22.6
2001,3,13,1019.2,20.1,18.5,16.9,11.4,64,76, 0.0,4.4,070,37.4
2001,3,14,1017.8,22.5,20.3,18.5,16.8,81,73,Trace,5.6,050,20.4
2001,3,15,1015.4,25.3,22.2,19.8,18.1,79,45, 0.0,9.5,050,10.0
2001,3,16,1012.0,23.0,21.8,20.8,19.8,89,82,Trace,5.0,070,14.6
2001,3,17,1011.4,26.9,22.9,20.5,20.1,85,77,Trace,3.8,040,10.8
2001,3,18,1014.3,23.6,21.5,19.9,19.1,86,74,Trace,1.4,070,19.5
2001,3,19,1014.6,22.6,20.7,19.1,17.9,84,94,Trace,4.1,040,20.2
2001,3,20,1011.8,25.4,23.0,21.3,20.4,85,92, 0.1,0.0,020,7.0
2001,3,21,1011.0,26.5,22.6,19.5,17.0,72,31, 0.0,9.8,360,8.7
2001,3,22,1010.2,24.9,22.5,20.9,19.7,84,73, 0.0,3.3,040,12.4
2001,3,23,1009.5,27.7,24.4,22.2,21.4,84,80, 0.2,5.5,190,13.3
2001,3,24,1007.9,27.9,25.5,23.9,21.9,81,86,Trace,6.4,170,9.2
2001,3,25,1006.4,26.2,23.7,20.7,21.4,87,80,46.2,0.4,200,21.3
2001,3,26,1008.3,20.8,20.1,19.1,17.0,82,84,Trace,0.0,070,30.0
2001,3,27,1007.5,20.7,19.8,18.9,17.9,89,97, 5.4,0.0,050,23.0
2001,3,28,1010.8,23.0,21.0,19.5,17.2,79,86,Trace,5.1,060,21.7
2001,3,29,1013.9,22.0,19.9,17.1,14.4,71,51, 0.6,7.6,070,27.5
2001,3,30,1015.1,22.7,20.4,18.4,15.8,75,44, 0.0,9.2,070,24.5
2001,3,31,1016.5,24.2,21.9,20.0,18.5,81,72,Trace,4.6,060,18.1
2001,4,01,1017.1,22.1,20.4,19.6,17.2,82,91,Trace,0.6,080,39.3
2001,4,02,1012.6,24.0,21.9,20.0,18.9,83,60,Trace,4.7,050,16.9
2001,4,03,1010.3,26.8,24.0,21.4,20.4,81,66, 0.0,6.8,230,6.8
2001,4,04,1012.2,24.2,20.7,18.8,19.4,93,96,41.3,0.0,070,34.3
2001,4,05,1013.6,21.4,19.9,18.5,18.1,89,92,17.9,0.3,060,29.8
2001,4,06,1013.3,21.0,20.2,19.5,18.9,92,98, 5.0,0.0,050,24.3
2001,4,07,1011.9,22.3,20.8,19.7,19.5,92,99, 0.2,0.0,040,14.1
2001,4,08,1006.3,26.4,24.3,21.0,22.5,90,96, 0.1,0.1,210,22.1
2001,4,09,1008.7,25.2,23.1,21.4,22.3,95,96,46.6,0.0,040,18.5
2001,4,10,1012.7,21.8,21.4,21.0,19.5,89,98, 0.3,0.0,070,33.1
2001,4,11,1015.7,21.1,18.1,15.6,15.3,84,91, 4.2,0.1,360,30.8
2001,4,12,1016.6,21.1,17.8,15.0,11.0,65,46, 0.0,8.1,360,24.4
2001,4,13,1016.2,20.5,19.4,18.7,15.0,76,96,Trace,0.1,060,29.0
2001,4,14,1018.3,23.0,21.1,19.7,15.8,72,93,Trace,0.7,040,16.8
2001,4,15,1016.8,24.2,22.2,20.7,17.2,74,59, 0.0,7.6,070,21.7
2001,4,16,1013.2,25.8,22.6,20.7,19.2,82,77, 0.0,6.0,070,15.2
2001,4,17,1010.2,26.8,23.9,22.1,21.2,85,84, 0.0,2.1,040,4.9
2001,4,18,1008.8,25.1,23.7,21.9,22.2,91,93, 5.4,0.8,100,13.9
2001,4,19,1008.0,24.4,22.9,21.7,21.9,94,95, 2.3,0.2,090,14.8
2001,4,20,1004.6,28.6,26.5,24.1,23.5,84,87,Trace,4.9,170,23.0
2001,4,21,1005.5,27.6,25.6,23.1,23.3,87,92, 1.2,0.1,040,19.4
2001,4,22,1010.8,23.3,21.6,19.9,19.9,90,99, 3.6,0.0,070,41.6
2001,4,23,1012.5,22.4,20.8,19.5,19.1,90,93, 1.4,0.6,070,31.8
2001,4,24,1012.1,26.8,23.1,21.3,21.2,89,90,Trace,1.8,050,11.7
2001,4,25,1013.3,22.9,21.6,20.2,20.0,91,96, 3.2,0.0,010,18.2
2001,4,26,1014.7,24.2,22.0,20.1,18.8,82,71,Trace,8.1,070,30.8
2001,4,27,1012.5,24.9,22.7,21.0,18.8,79,73, 0.0,6.6,070,25.7
2001,4,28,1009.8,26.2,24.2,22.8,22.5,90,89,Trace,3.5,020,14.0
2001,4,29,1009.6,30.0,26.8,24.3,24.3,87,83, 0.3,6.1,180,9.0
2001,4,30,1011.0,31.8,27.8,25.8,24.3,82,67, 0.0,9.1,230,8.2
2001,5,01,1011.1,27.1,25.6,24.0,22.9,85,86, 0.8,1.3,270,8.8
2001,5,02,1009.7,26.7,24.9,23.6,22.5,87,88,Trace,0.1,040,10.8
2001,5,03,1011.8,24.9,23.9,23.4,22.1,90,92, 3.2,0.0,070,21.7
2001,5,04,1012.6,26.4,24.5,23.3,22.1,87,89, 0.1,1.6,060,17.7
2001,5,05,1010.5,30.5,26.8,24.3,23.3,82,68,Trace,8.9,040,10.3
2001,5,06,1008.3,31.0,28.1,26.0,24.2,80,71, 0.0,9.8,230,12.8
2001,5,07,1006.2,31.0,28.9,27.7,24.7,78,83, 0.0,8.0,220,22.5
2001,5,08,1004.7,32.2,29.0,27.4,25.4,82,88, 5.2,5.9,220,14.1
2001,5,09,1005.3,30.3,26.5,23.4,24.1,87,87,30.4,3.0,040,14.9
2001,5,10,1009.6,26.9,24.7,23.5,21.0,80,88,Trace,1.4,010,24.6
2001,5,11,1010.8,26.6,24.6,22.9,20.7,79,76, 0.2,2.4,080,17.4
2001,5,12,1008.6,29.6,25.7,23.4,20.7,75,68, 0.0,7.4,100,11.3
2001,5,13,1007.2,29.2,26.2,23.9,21.5,76,37, 0.0,9.6,230,14.3
2001,5,14,1008.8,30.0,27.1,25.4,22.2,75,60, 0.0,7.0,220,9.2
2001,5,15,1011.5,28.5,26.5,25.3,22.7,80,85, 0.1,3.3,080,17.2
2001,5,16,1012.1,27.8,26.1,25.0,22.3,80,88, 1.2,0.9,070,26.4
2001,5,17,1010.5,27.5,25.8,24.9,23.4,87,85, 0.5,0.4,080,24.7
2001,5,18,1006.2,28.0,26.8,25.3,24.3,86,91,22.8,0.1,220,19.0
2001,5,19,1004.0,27.9,26.6,25.5,24.5,89,88, 1.8,0.1,250,9.3
2001,5,20,1003.5,31.9,28.3,26.2,24.6,81,75,Trace,8.4,230,19.7
2001,5,21,1003.1,31.7,27.8,23.9,24.6,83,88,27.6,3.2,230,22.8
2001,5,22,1002.9,28.9,26.8,24.8,24.6,88,87,14.6,1.0,270,7.2
2001,5,23,1004.0,28.6,27.1,26.3,24.7,87,80, 0.0,4.7,090,16.0
2001,5,24,1004.5,30.3,27.5,25.8,24.3,83,54, 0.0,10.5,100,15.5
2001,5,25,1006.0,29.8,27.6,26.3,24.3,82,84, 0.0,7.6,090,22.4
2001,5,26,1008.0,30.7,28.0,26.7,24.1,80,58, 0.0,10.2,090,18.6
2001,5,27,1007.5,31.0,28.3,26.1,22.4,72,64, 0.0,11.7,060,16.7
2001,5,28,1006.0,29.3,27.7,26.2,24.1,81,80, 1.2,6.6,080,29.3
2001,5,29,1004.7,29.3,27.4,26.3,23.6,80,74,Trace,8.0,080,29.5
2001,5,30,1005.3,29.0,26.3,24.5,24.4,89,89,50.8,0.6,080,10.7
2001,5,31,1009.0,29.7,26.5,24.8,22.8,81,85, 1.5,5.8,080,24.5
2001,6,01,1011.1,27.9,26.2,25.1,21.1,74,85, 0.0,0.6,080,31.6
2001,6,02,1011.6,26.8,25.8,25.0,23.3,86,89, 1.7,0.0,080,20.3
2001,6,03,1010.6,31.4,27.4,25.5,24.0,82,88,Trace,3.7,110,11.1
2001,6,04,1006.5,30.5,28.7,27.4,24.5,78,88, 0.0,5.4,210,23.5
2001,6,05,1005.1,29.5,27.5,25.0,24.6,85,90,73.6,1.0,210,25.0
2001,6,06,1006.4,27.9,26.3,24.9,24.7,91,91,54.7,0.0,100,11.4
2001,6,07,1006.5,27.8,25.9,23.7,24.3,91,95,72.3,0.0,170,18.3
2001,6,08,1006.3,26.8,24.9,23.9,24.1,95,97,131.3,0.0,140,13.0
2001,6,09,1006.2,27.7,26.1,24.2,24.8,93,93,54.5,0.0,170,20.7
2001,6,10,1005.5,29.7,28.2,26.8,25.1,83,92, 4.4,1.9,190,24.7
2001,6,11,1006.0,28.2,26.3,24.2,24.5,90,93,101.3,0.0,200,17.7
2001,6,12,1005.5,29.3,27.3,24.9,25.1,88,90,73.2,1.8,220,23.4
2001,6,13,1002.4,30.2,27.7,24.3,24.6,84,89,41.6,1.0,220,36.4
2001,6,14,1002.9,28.9,26.7,24.9,23.4,82,85, 0.4,1.6,270,10.6
2001,6,15,1004.7,29.4,27.1,24.9,24.9,88,80, 4.9,4.4,090,8.2
2001,6,16,1005.5,30.2,28.3,26.9,25.3,84,80, 7.1,5.0,170,18.5
2001,6,17,1006.4,32.2,29.2,27.2,25.1,79,58,Trace,11.7,160,14.5
2001,6,18,1004.6,32.5,29.6,27.5,24.5,75,43, 0.0,11.2,200,11.4
2001,6,19,1001.7,32.3,29.6,27.7,24.6,75,57, 0.0,11.3,230,16.4
2001,6,20,1002.5,30.6,28.8,27.2,26.0,85,83,29.9,2.1,210,16.1
2001,6,21,1003.9,32.2,29.4,28.0,25.8,82,73, 0.0,8.3,140,14.0
2001,6,22,1003.7,33.2,30.0,28.0,25.5,77,39,Trace,12.0,060,15.4
2001,6,23,1002.0,33.2,29.6,26.0,25.8,81,64,39.4,6.8,230,16.9
2001,6,24,1004.9,30.4,28.0,25.7,25.3,85,89,39.3,3.0,100,14.2
2001,6,25,1004.8,28.0,26.5,25.2,25.4,94,88,106.1,0.7,110,25.1
2001,6,26,1004.1,29.0,26.6,25.0,25.2,92,89,73.1,0.0,130,36.6
2001,6,27,1006.3,27.5,25.9,23.9,24.7,93,91,136.4,0.0,120,31.0
2001,6,28,1007.3,30.6,28.1,25.4,25.7,87,73, 5.2,10.4,100,23.4
2001,6,29,1007.2,30.9,28.6,27.1,25.6,84,78, 2.9,9.6,090#,23.2#
2001,7,01,1002.1,28.3,27.1,25.1,24.9,88,92,57.8,0.2,090,51.3
2001,7,02,1004.7,28.7,27.3,25.6,25.1,88,88,11.8,0.8,110,41.5
2001,7,03,1005.4,29.6,27.9,26.3,25.0,85,72, 6.9,8.8,090,28.6
2001,7,04,998.9,33.2,29.7,25.8,23.0,68,60, 0.0,9.0,290,16.3
2001,7,05,990.1,33.0,30.1,26.3,23.6,69,88,15.8,0.2,350,36.6
2001,7,06,986.5,28.3,26.7,25.4,24.3,87,97,142.1,0.0,190,59.3
2001,7,07,1002.6,30.1,28.6,27.3,25.5,84,91, 8.8,0.4,150,45.8
2001,7,08,1008.8,29.9,28.1,27.1,26.0,89,86, 1.4,3.6,100,19.5
2001,7,09,1008.8,32.2,29.0,27.1,25.3,81,60, 0.0,8.8,220,9.0
2001,7,10,1006.9,32.1,29.1,27.0,24.8,78,25, 0.0,12.3,250,21.5
2001,7,11,1004.4,32.1,29.3,27.7,25.4,80,70, 0.0,8.3,260,28.5
2001,7,12,1002.3,30.9,29.5,28.5,26.0,82,87, 0.0,0.3,240,29.9
2001,7,13,1003.7,29.5,27.0,24.9,23.9,83,90,41.0,0.0,270,15.1
2001,7,14,1006.3,31.5,29.3,27.4,25.4,80,86, 1.2,8.5,190,23.5
2001,7,15,1007.6,29.1,26.0,24.3,24.6,92,92,114.0,0.0,200,15.3
2001,7,16,1006.5,29.9,27.0,25.1,24.6,87,88, 1.0,1.1,230,7.4
2001,7,17,1003.3,29.4,27.2,24.6,24.9,87,89,37.0,0.1,210,22.7
2001,7,18,1002.3,29.6,26.8,24.4,24.8,89,91,45.8,0.7,230,25.0
2001,7,19,1004.7,28.7,27.0,25.4,25.1,89,86,10.8,0.0,160,10.4
2001,7,20,1004.8,30.0,27.6,25.8,25.8,90,81,21.5,6.1,090#,16.5#
2001,7,21,1005.3,28.9,26.8,25.3,25.5,93,86,87.3,0.3,110,27.6
2001,7,22,1008.0,30.8,28.0,26.3,25.5,87,71, 4.2,7.2,110,19.2
2001,7,23,1006.9,31.7,29.1,26.8,24.7,78,51, 0.0,9.9,230,7.9
2001,7,24,1003.7,31.3,28.1,26.1,25.0,84,83,14.5,3.2,010,18.9
2001,7,25,1003.0,28.1,26.7,25.2,24.2,86,94,17.7,0.0,090,54.2
2001,7,26,1006.5,28.9,27.0,25.5,25.2,90,88,15.8,1.2,110,25.3
2001,7,27,1006.9,30.2,28.1,26.8,25.8,87,77,Trace,5.3,120,16.0
2001,7,28,1006.1,31.5,28.8,26.8,24.9,80,68, 0.0,6.6,150,10.2
2001,7,29,1005.6,32.0,29.2,26.8,25.0,78,32, 0.0,10.9,240,18.2
2001,7,30,1005.7,32.4,29.9,27.9,25.3,77,58,Trace,12.1,230,25.7
2001,8,01,1004.3,31.3,28.6,25.1,25.2,83,88,11.3,2.4,230,19.7
2001,8,02,1006.2,30.2,26.9,24.3,25.0,90,86,54.5,4.5,120,14.7
2001,8,03,1010.3,29.6,27.7,25.0,25.3,87,80,Trace,2.7,060,20.0
2001,8,04,1011.2,31.8,29.1,26.9,24.7,77,22, 0.0,11.9,070,13.3
2001,8,05,1010.6,31.2,29.3,28.1,26.0,83,74, 0.2,10.4,070,22.8
2001,8,06,1008.0,32.2,29.7,28.0,25.6,79,64,Trace,8.5,220,10.0
2001,8,07,1005.6,32.9,30.1,27.9,25.0,75,54, 0.0,11.5,240,18.6
2001,8,08,1006.3,33.4,30.3,28.2,25.3,75,35, 0.0,11.8,200,11.9
2001,8,09,1007.9,32.2,30.0,28.4,25.9,79,54,Trace,11.1,090,20.7
2001,8,10,1008.3,31.1,29.0,26.9,26.1,85,81,20.9,8.2,090,24.8
2001,8,11,1009.7,30.6,28.9,26.9,25.5,82,86, 1.6,2.3,150,12.2
2001,8,12,1008.9,31.8,28.8,24.3,25.3,82,83,32.1,4.0,090,5.5
