Date,Month,Mean Pressure(hPa),Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),Mean Amount of Cloud(%),Total Bright Sunshine(hours),Prevailling Wind Direction(degrees),PWD_missing,Mean Wind Speed(km/h),MWS_missing,Total Rainfall(mm)
2000-09-10,9,1007.2,29.9,27.2,24.8,20.5,67,60,8.9,360.0,False,16.0,False,0.0
2000-09-11,9,1006.0,30.4,27.7,25.1,20.1,63,30,8.1,360.0,False,16.0,False,0.0
2000-09-12,9,1007.0,30.3,27.7,25.0,18.3,57,26,10.2,360.0,False,27.0,False,0.0
2000-09-13,9,1005.9,30.5,27.4,24.8,15.9,50,4,10.7,360.0,False,31.0,False,0.0
2000-09-14,9,1004.2,30.7,27.2,23.9,13.4,43,2,10.9,360.0,False,31.0,False,0.0
2000-09-15,9,1005.1,30.1,27.5,25.0,12.2,39,3,10.7,10.0,False,28.0,False,0.0
2000-09-16,9,1009.2,29.9,27.1,24.8,16.6,54,20,10.1,360.0,False,17.0,False,0.0
2000-09-17,9,1011.1,29.6,27.3,25.9,22.4,75,69,4.7,90.0,False,12.0,False,0.0
2000-09-18,9,1011.9,29.3,27.3,25.8,22.2,74,73,6.9,80.0,False,25.0,False,0.05
2000-09-19,9,1012.9,28.9,27.2,25.8,20.7,68,78,7.4,70.0,False,31.0,False,0.0
2000-09-20,9,1013.9,27.2,26.3,23.9,22.2,78,88,0.9,70.0,False,32.0,False,4.5
2000-09-21,9,1015.1,29.0,27.3,25.7,23.0,78,79,7.2,70.0,False,33.0,False,0.6
2000-09-22,9,1014.9,29.6,27.5,26.0,23.1,77,67,8.3,70.0,False,26.0,False,0.0
2000-09-23,9,1013.5,30.2,27.8,26.4,23.9,79,79,7.9,70.0,False,14.0,False,0.0
2000-09-24,9,1011.7,29.3,27.4,26.1,23.5,80,82,4.1,100.0,False,11.0,False,0.0
2000-09-25,9,1011.2,30.0,27.7,26.3,23.9,80,61,7.6,110.0,False,11.0,False,0.05
2000-09-26,9,1011.9,29.9,27.9,26.6,23.6,78,73,7.8,90.0,False,17.0,False,0.0
2000-09-27,9,1012.3,29.2,27.7,26.7,23.5,78,76,9.2,80.0,False,25.0,False,0.0
2000-09-28,9,1012.6,29.7,27.9,26.8,24.0,80,68,8.9,80.0,True,23.0,True,0.0
2000-09-29,9,1013.0,30.9,28.2,26.8,24.3,80,52,8.3,100.0,False,11.0,False,0.05
2000-09-30,9,1014.0,30.6,28.3,26.7,24.0,78,41,9.2,100.0,False,9.0,False,0.0
2000-10-01,10,1014.3,30.5,28.2,26.6,23.6,77,30,8.2,90.0,True,9.0,True,0.0
2000-10-02,10,1012.4,31.2,28.3,26.6,22.9,73,29,8.2,200.0,True,10.0,True,0.0
2000-10-03,10,1010.8,31.0,28.3,26.6,22.7,72,44,9.8,240.0,False,12.0,False,0.0
2000-10-04,10,1011.1,30.0,28.1,26.8,23.7,77,68,5.4,90.0,False,10.0,False,0.05
2000-10-05,10,1012.3,29.3,27.5,25.8,24.4,84,74,7.7,80.0,False,24.0,False,4.7
2000-10-06,10,1012.6,29.4,27.9,26.1,24.6,82,79,6.7,90.0,False,20.0,False,1.0
2000-10-07,10,1011.7,30.0,27.8,26.0,24.2,81,76,6.2,80.0,False,20.0,False,0.8
2000-10-08,10,1009.7,29.7,27.8,25.4,24.2,81,54,9.2,90.0,False,20.0,False,4.0
2000-10-09,10,1009.7,29.4,27.9,26.9,22.8,74,58,9.4,80.0,False,35.0,False,0.05
2000-10-10,10,1009.8,30.0,28.1,26.2,21.9,70,42,10.0,70.0,False,41.0,False,0.05
2000-10-11,10,1009.4,30.1,28.2,26.9,23.4,76,81,5.7,70.0,False,44.0,False,0.6
2000-10-12,10,1008.7,29.0,27.4,25.4,22.4,74,93,0.2,70.0,False,59.0,False,3.9
2000-10-13,10,1008.4,26.8,24.3,22.1,20.0,77,98,0.0,60.0,False,66.0,False,5.0
2000-10-14,10,1010.8,23.6,22.5,21.2,19.5,83,95,0.0,60.0,False,64.0,False,4.9
2000-10-15,10,1014.7,24.9,23.7,22.3,19.0,75,90,0.0,60.0,False,47.0,False,0.05
2000-10-16,10,1015.2,27.0,24.8,22.1,19.2,71,63,6.5,40.0,False,32.0,False,0.1
2000-10-17,10,1012.7,28.0,25.3,22.6,19.0,69,63,6.8,10.0,False,22.0,False,0.05
2000-10-18,10,1011.5,26.2,25.1,23.1,20.8,77,89,0.2,70.0,False,55.0,False,0.05
2000-10-19,10,1011.6,25.4,24.1,22.1,21.7,86,91,0.0,70.0,False,47.0,False,17.8
2000-10-20,10,1011.4,25.0,24.1,23.6,23.1,94,99,0.0,70.0,False,48.0,False,116.0
2000-10-21,10,1011.3,25.4,24.5,23.6,23.4,94,95,0.0,70.0,False,36.0,False,27.6
2000-10-22,10,1010.8,28.3,26.6,24.7,25.1,92,87,5.4,120.0,False,13.0,False,10.7
2000-10-23,10,1011.2,28.3,26.5,25.5,24.9,91,76,6.3,80.0,False,15.0,False,5.1
2000-10-24,10,1012.8,30.2,27.6,25.5,24.2,83,49,8.9,30.0,False,5.0,False,0.05
2000-10-25,10,1014.0,29.1,27.3,25.0,23.4,79,69,7.4,80.0,False,12.0,False,1.9
2000-10-26,10,1015.1,27.7,26.6,25.6,22.8,80,79,5.1,80.0,False,36.0,False,0.0
2000-10-27,10,1016.4,26.7,25.6,24.8,21.6,79,84,5.6,80.0,False,38.0,False,0.0
2000-10-28,10,1015.2,26.3,25.1,24.1,20.4,75,78,0.7,60.0,False,26.0,False,0.0
2000-10-29,10,1013.4,25.2,23.1,20.5,16.0,65,27,9.2,10.0,False,46.0,False,0.0
2000-10-30,10,1011.4,23.3,21.1,18.7,11.0,53,49,8.9,360.0,False,36.0,False,0.0
2000-10-31,10,1009.6,23.9,21.4,18.9,11.0,52,61,7.8,360.0,False,41.0,False,0.0
2000-11-01,11,1013.3,23.3,20.7,18.6,9.0,47,27,10.2,10.0,False,50.0,False,0.0
2000-11-02,11,1017.3,23.7,19.9,16.9,9.1,50,10,10.1,10.0,False,29.0,False,0.0
2000-11-03,11,1016.8,23.9,21.5,18.6,12.6,57,33,7.9,10.0,False,19.0,False,0.0
2000-11-04,11,1015.6,23.3,22.2,20.9,13.4,58,85,0.0,20.0,False,19.0,False,0.05
2000-11-05,11,1011.7,25.8,23.5,21.4,17.0,67,74,2.9,10.0,False,18.0,False,0.0
2000-11-06,11,1009.9,25.0,23.7,22.8,19.2,76,88,0.0,10.0,False,15.0,False,0.1
2000-11-07,11,1010.3,24.1,23.2,22.2,21.3,89,95,0.0,360.0,False,32.0,False,23.5
2000-11-08,11,1011.6,24.8,24.0,23.3,22.3,90,91,0.3,80.0,False,33.0,False,3.1
2000-11-09,11,1013.7,23.9,23.0,22.1,19.7,82,89,1.4,70.0,False,45.0,False,0.05
2000-11-10,11,1017.8,25.7,23.7,22.2,19.6,78,74,7.8,70.0,False,26.0,False,0.4
2000-11-11,11,1018.9,23.6,21.0,17.2,17.6,81,90,0.1,10.0,False,30.0,False,13.7
2000-11-12,11,1019.4,17.5,15.7,14.9,14.2,91,92,0.0,360.0,False,34.0,False,44.1
2000-11-13,11,1017.8,20.6,18.1,15.1,14.4,79,73,2.2,360.0,False,23.0,False,0.05
2000-11-14,11,1016.1,24.3,22.1,19.5,17.2,74,45,8.7,10.0,True,16.0,True,0.0
2000-11-15,11,1016.3,26.5,24.1,22.0,19.3,75,74,7.1,20.0,True,16.0,True,0.0
2000-11-16,11,1017.6,23.2,21.2,19.3,17.6,80,88,2.4,360.0,False,31.0,False,9.6
2000-11-17,11,1018.8,20.7,19.5,18.5,14.3,72,88,0.0,360.0,False,33.0,False,0.05
2000-11-18,11,1018.4,21.2,19.9,18.3,15.6,76,88,0.9,40.0,False,38.0,False,0.05
2000-11-19,11,1016.2,22.5,21.3,19.9,17.3,78,88,0.2,50.0,False,27.0,False,0.05
2000-11-20,11,1018.3,21.5,17.7,14.7,11.1,66,85,4.5,360.0,False,42.0,False,0.05
2000-11-21,11,1020.5,17.7,15.8,14.1,7.1,56,70,0.4,10.0,False,28.0,False,0.0
2000-11-22,11,1020.4,19.9,17.6,14.7,10.7,64,7,10.1,20.0,False,19.0,False,0.0
2000-11-23,11,1019.5,21.6,19.7,17.6,15.0,75,33,9.9,80.0,False,24.0,False,0.0
2000-11-24,11,1017.2,22.1,21.0,19.9,17.1,78,82,1.7,70.0,False,31.0,False,0.0
2000-11-25,11,1016.3,23.6,21.7,20.5,18.1,80,46,7.0,70.0,False,28.0,False,0.0
2000-11-26,11,1017.1,24.3,22.3,20.5,18.9,81,69,2.5,50.0,False,17.0,False,2.3
2000-11-27,11,1018.0,24.3,22.5,21.4,19.6,84,67,5.3,60.0,False,25.0,False,0.0
2000-11-28,11,1018.5,22.4,21.4,20.5,17.9,80,88,0.7,80.0,False,44.0,False,0.0
2000-11-29,11,1018.4,22.2,21.0,19.9,16.8,77,69,5.9,70.0,False,36.0,False,0.0
2000-11-30,11,1016.6,22.9,21.3,19.7,17.8,80,36,9.4,50.0,False,18.0,False,0.0
2000-12-01,12,1015.8,25.4,22.4,20.2,18.3,78,56,7.5,80.0,False,17.0,False,0.0
2000-12-02,12,1018.0,22.9,21.3,19.4,17.8,80,56,6.4,70.0,False,28.0,False,0.5
2000-12-03,12,1018.9,21.0,18.6,17.2,12.2,66,41,4.2,360.0,False,35.0,False,0.0
2000-12-04,12,1017.6,19.7,18.1,16.3,12.6,70,69,0.0,10.0,False,22.0,False,0.0
2000-12-05,12,1017.6,21.8,19.6,17.7,14.7,74,44,9.5,10.0,False,21.0,False,0.0
2000-12-06,12,1018.1,21.5,20.1,18.8,16.3,79,49,8.6,60.0,False,29.0,False,0.0
2000-12-07,12,1018.0,22.4,20.8,19.5,17.1,80,61,7.5,60.0,False,24.0,False,0.0
2000-12-08,12,1017.0,21.6,20.5,19.4,16.8,79,51,8.7,70.0,False,29.0,False,0.0
2000-12-09,12,1015.7,21.6,20.2,19.1,15.9,77,38,8.9,60.0,False,29.0,False,0.0
2000-12-10,12,1016.9,24.2,21.6,19.7,16.0,71,63,6.5,40.0,False,15.0,False,0.0
2000-12-11,12,1019.5,21.6,20.5,17.8,17.0,81,89,0.2,80.0,False,45.0,False,1.7
2000-12-12,12,1019.8,17.9,16.2,13.9,15.3,94,96,0.0,70.0,False,38.0,False,25.8
2000-12-13,12,1018.4,14.2,12.7,11.3,11.5,92,95,0.0,360.0,False,31.0,False,24.8
2000-12-14,12,1019.7,18.6,15.8,13.1,11.5,76,58,7.0,360.0,False,21.0,False,0.0
2000-12-15,12,1020.2,20.0,18.2,16.3,13.7,75,85,1.1,30.0,False,19.0,False,0.05
2000-12-16,12,1019.9,22.6,20.2,18.6,16.1,77,70,4.9,40.0,False,9.0,False,0.0
2000-12-17,12,1018.4,23.9,21.3,19.7,16.8,76,77,5.1,50.0,False,16.0,False,0.0
2000-12-18,12,1016.0,22.9,20.9,19.8,18.2,85,88,0.7,70.0,False,23.0,False,0.05
2000-12-19,12,1016.2,22.1,20.7,19.5,18.4,87,88,0.0,70.0,False,36.0,False,2.4
2000-12-20,12,1017.6,23.1,20.3,17.3,17.9,86,88,0.5,60.0,False,25.0,False,0.6
2000-12-21,12,1019.8,17.9,15.9,13.9,9.8,67,77,2.4,10.0,False,26.0,False,0.0
2000-12-22,12,1018.9,17.3,14.8,12.6,9.7,72,49,3.1,360.0,False,15.0,False,0.0
2000-12-23,12,1018.9,19.5,16.3,12.9,9.0,63,4,9.6,10.0,False,19.0,False,0.0
2000-12-24,12,1019.7,20.0,17.5,15.2,10.6,64,2,9.8,50.0,False,17.0,False,0.0
2000-12-25,12,1020.9,20.5,18.4,16.4,13.2,73,13,9.6,50.0,False,29.0,False,0.0
2000-12-26,12,1021.8,20.6,18.6,16.6,13.5,73,69,5.0,70.0,False,35.0,False,0.0
2000-12-27,12,1020.4,20.6,19.2,18.0,14.3,73,87,1.5,60.0,False,30.0,False,0.2
2000-12-28,12,1019.0,22.6,20.1,18.5,15.0,73,32,8.8,40.0,False,17.0,False,0.0
2000-12-29,12,1017.7,20.6,18.7,17.2,14.9,79,17,8.6,60.0,False,21.0,False,0.0
2000-12-30,12,1016.2,21.6,18.1,16.2,11.7,67,5,8.9,360.0,False,20.0,False,0.0
2000-12-31,12,1016.9,19.3,16.7,14.4,8.1,57,0,9.3,360.0,False,31.0,False,0.0
2001-01-01,1,1017.9,17.9,16.4,15.1,10.7,69,41,5.3,60.0,False,26.0,False,0.0
2001-01-02,1,1016.7,19.8,17.9,16.0,14.0,78,61,2.1,50.0,False,26.0,False,0.0
2001-01-03,1,1017.6,19.8,18.3,17.1,15.1,82,35,9.6,50.0,False,24.0,False,0.0
2001-01-04,1,1019.6,19.4,18.4,17.7,15.0,80,86,0.9,70.0,False,31.0,False,0.05
2001-01-05,1,1019.8,19.9,18.6,17.6,14.8,79,57,6.9,80.0,False,33.0,False,0.05
2001-01-06,1,1017.4,20.4,19.0,17.9,15.6,81,48,6.8,70.0,False,31.0,False,0.0
2001-01-07,1,1014.4,23.2,20.1,17.3,16.3,79,7,9.0,220.0,False,4.0,False,0.0
2001-01-08,1,1014.2,20.8,19.6,18.8,16.2,81,55,6.7,60.0,False,27.0,False,0.0
2001-01-09,1,1015.3,22.9,19.0,15.3,14.1,74,56,6.3,10.0,False,22.0,False,0.0
2001-01-10,1,1015.9,17.7,15.8,13.2,10.5,71,92,0.0,20.0,False,20.0,False,0.0
2001-01-11,1,1015.3,18.1,16.5,14.7,13.0,80,94,0.0,20.0,False,16.0,False,0.4
2001-01-12,1,1016.2,19.0,18.1,17.5,14.7,81,82,2.8,70.0,False,30.0,False,0.0
2001-01-13,1,1017.5,19.4,17.2,15.1,11.7,71,56,4.2,10.0,False,21.0,False,0.7
2001-01-14,1,1021.5,18.1,16.5,14.7,10.9,69,31,9.4,20.0,False,29.0,False,0.0
2001-01-15,1,1024.6,16.1,14.7,13.4,8.2,65,67,0.5,50.0,False,31.0,False,0.0
2001-01-16,1,1025.5,16.6,15.3,13.7,9.0,66,77,3.2,80.0,False,32.0,False,0.05
2001-01-17,1,1023.3,17.6,16.2,14.5,10.7,70,36,9.7,60.0,False,35.0,False,0.0
2001-01-18,1,1020.3,21.2,18.4,15.6,13.7,75,53,6.0,40.0,False,23.0,False,0.0
2001-01-19,1,1019.7,21.5,19.6,18.1,15.0,75,53,7.6,50.0,False,17.0,False,0.0
2001-01-20,1,1017.7,23.3,20.3,18.2,14.9,71,40,9.1,20.0,False,6.0,False,0.0
2001-01-21,1,1015.6,20.1,18.9,18.2,16.1,84,76,1.5,70.0,False,31.0,False,0.0
2001-01-22,1,1013.5,21.8,20.0,18.5,17.2,84,85,3.8,40.0,False,17.0,False,0.0
2001-01-23,1,1014.8,20.4,19.0,17.6,17.7,92,99,0.0,70.0,False,26.0,False,0.3
2001-01-24,1,1012.7,20.2,18.7,17.7,17.3,91,100,0.0,50.0,False,24.0,False,0.05
2001-01-25,1,1008.6,21.0,19.6,16.0,18.8,95,93,0.0,30.0,False,13.0,False,2.3
2001-01-26,1,1013.5,16.2,13.7,11.4,10.1,80,89,0.4,360.0,False,34.0,False,27.3
2001-01-27,1,1017.4,13.8,12.5,11.2,9.1,80,91,0.0,10.0,False,29.0,False,6.4
2001-01-28,1,1020.4,12.9,11.2,9.8,9.0,87,96,0.0,10.0,False,28.0,False,10.2
2001-01-29,1,1021.0,15.2,13.8,12.3,8.3,70,88,0.0,20.0,False,20.0,False,0.0
2001-01-30,1,1018.1,17.3,15.8,14.5,11.4,75,82,0.2,60.0,False,26.0,False,0.0
2001-01-31,1,1015.0,18.5,16.9,15.8,13.9,83,88,0.2,60.0,False,26.0,False,0.0
2001-02-01,2,1014.0,19.0,17.3,15.6,14.0,81,89,0.0,30.0,False,19.0,False,0.05
2001-02-02,2,1015.4,15.7,14.0,13.2,11.1,82,91,0.0,50.0,False,36.0,False,0.05
2001-02-03,2,1014.4,16.3,15.1,14.1,13.6,91,100,0.0,60.0,False,33.0,False,0.1
2001-02-04,2,1015.7,16.1,15.4,14.7,14.0,91,100,0.0,10.0,False,9.0,False,0.05
2001-02-05,2,1015.0,18.8,17.3,15.9,15.4,89,79,4.5,50.0,False,25.0,False,0.05
2001-02-06,2,1012.8,21.7,19.5,17.4,17.2,87,77,8.3,40.0,False,15.0,False,0.0
2001-02-07,2,1014.7,23.6,20.0,16.7,16.4,81,49,6.9,10.0,False,17.0,False,0.0
2001-02-08,2,1019.2,17.0,15.6,14.6,10.9,74,90,0.0,20.0,False,22.0,False,0.0
2001-02-09,2,1019.2,17.7,16.0,14.5,11.5,75,85,2.0,20.0,False,21.0,False,0.05
2001-02-10,2,1019.0,17.3,15.7,13.9,11.5,76,89,0.7,10.0,False,20.0,False,1.0
2001-02-11,2,1017.9,19.0,17.1,15.4,13.6,80,78,3.0,60.0,False,21.0,False,0.05
2001-02-12,2,1016.4,22.8,19.4,16.8,15.6,79,69,8.1,40.0,False,16.0,False,0.0
2001-02-13,2,1018.5,20.4,17.6,13.7,13.6,78,89,0.7,70.0,False,27.0,False,0.05
2001-02-14,2,1023.1,15.9,13.3,10.5,6.3,63,59,2.4,10.0,False,29.0,False,0.0
2001-02-15,2,1023.0,18.0,15.2,12.5,8.4,64,32,10.0,20.0,False,20.0,False,0.0
2001-02-16,2,1023.7,18.9,16.8,14.9,11.2,70,49,7.8,60.0,False,28.0,False,0.0
2001-02-17,2,1021.0,17.8,16.4,14.8,10.6,69,62,6.8,70.0,False,33.0,False,0.0
2001-02-18,2,1017.1,22.8,19.3,16.4,14.7,75,37,8.8,30.0,False,12.0,False,0.0
2001-02-19,2,1016.3,24.1,20.3,17.8,16.2,78,11,10.2,30.0,False,14.0,False,0.0
2001-02-20,2,1015.3,22.3,19.7,17.9,15.4,76,14,10.4,50.0,False,22.0,False,0.0
2001-02-21,2,1013.4,23.2,20.7,18.5,16.1,75,59,4.4,30.0,False,10.0,False,0.0
2001-02-22,2,1012.3,24.2,21.1,18.9,17.1,78,7,10.3,40.0,True,14.0,True,0.0
2001-02-23,2,1010.8,25.3,21.0,17.7,16.2,75,17,10.2,40.0,False,11.0,False,0.0
2001-02-24,2,1012.1,26.0,21.6,18.6,17.3,78,59,7.6,270.0,False,24.0,False,0.0
2001-02-25,2,1018.5,19.4,15.4,12.9,11.9,80,89,0.0,50.0,False,38.0,False,8.8
2001-02-26,2,1019.1,16.7,14.8,12.9,12.2,85,96,0.0,60.0,False,34.0,False,0.05
2001-02-27,2,1018.4,20.4,18.9,16.6,15.6,81,88,0.6,60.0,False,23.0,False,0.05
2001-02-28,2,1017.3,20.3,18.5,17.2,16.1,86,83,4.2,340.0,False,13.0,False,1.0
2001-03-01,3,1019.4,21.2,17.7,14.3,10.3,63,31,10.0,350.0,False,19.0,False,0.0
2001-03-02,3,1019.4,19.4,18.1,16.5,11.4,65,55,5.8,70.0,False,33.0,False,0.0
2001-03-03,3,1018.7,22.8,19.9,18.3,14.6,72,83,4.0,40.0,False,18.0,False,0.05
2001-03-04,3,1020.2,22.6,19.6,17.0,7.4,46,23,9.7,10.0,False,22.0,False,0.0
2001-03-05,3,1017.5,21.1,19.1,17.3,12.9,68,40,8.5,60.0,False,27.0,False,0.0
2001-03-06,3,1015.9,23.4,20.9,18.8,17.1,79,58,8.6,40.0,False,18.0,False,0.0
2001-03-07,3,1015.8,25.1,21.6,18.2,18.8,85,72,4.6,80.0,False,21.0,False,0.05
2001-03-08,3,1022.0,18.3,16.6,15.4,12.5,77,94,0.3,10.0,True,33.0,True,0.05
2001-03-09,3,1022.1,17.9,16.6,14.9,9.9,65,87,2.7,50.0,False,29.0,False,0.05
2001-03-10,3,1019.3,18.7,18.0,17.3,12.5,70,90,0.0,60.0,False,25.0,False,0.05
2001-03-11,3,1018.5,19.7,18.3,16.9,15.8,85,100,0.0,40.0,False,14.0,False,2.7
2001-03-12,3,1019.7,20.6,18.2,16.1,13.7,76,90,0.5,10.0,False,22.0,False,1.3
2001-03-13,3,1019.2,20.1,18.5,16.9,11.4,64,76,4.4,70.0,False,37.0,False,0.0
2001-03-14,3,1017.8,22.5,20.3,18.5,16.8,81,73,5.6,50.0,False,20.0,False,0.05
2001-03-15,3,1015.4,25.3,22.2,19.8,18.1,79,45,9.5,50.0,False,10.0,False,0.0
2001-03-16,3,1012.0,23.0,21.8,20.8,19.8,89,82,5.0,70.0,False,14.0,False,0.05
2001-03-17,3,1011.4,26.9,22.9,20.5,20.1,85,77,3.8,40.0,False,10.0,False,0.05
2001-03-18,3,1014.3,23.6,21.5,19.9,19.1,86,74,1.4,70.0,False,19.0,False,0.05
2001-03-19,3,1014.6,22.6,20.7,19.1,17.9,84,94,4.1,40.0,False,20.0,False,0.05
2001-03-20,3,1011.8,25.4,23.0,21.3,20.4,85,92,0.0,20.0,False,7.0,False,0.1
2001-03-21,3,1011.0,26.5,22.6,19.5,17.0,72,31,9.8,360.0,False,8.0,False,0.0
2001-03-22,3,1010.2,24.9,22.5,20.9,19.7,84,73,3.3,40.0,False,12.0,False,0.0
2001-03-23,3,1009.5,27.7,24.4,22.2,21.4,84,80,5.5,190.0,False,13.0,False,0.2
2001-03-24,3,1007.9,27.9,25.5,23.9,21.9,81,86,6.4,170.0,False,9.0,False,0.05
2001-03-25,3,1006.4,26.2,23.7,20.7,21.4,87,80,0.4,200.0,False,21.0,False,46.2
2001-03-26,3,1008.3,20.8,20.1,19.1,17.0,82,84,0.0,70.0,False,30.0,False,0.05
2001-03-27,3,1007.5,20.7,19.8,18.9,17.9,89,97,0.0,50.0,False,23.0,False,5.4
2001-03-28,3,1010.8,23.0,21.0,19.5,17.2,79,86,5.1,60.0,False,21.0,False,0.05
2001-03-29,3,1013.9,22.0,19.9,17.1,14.4,71,51,7.6,70.0,False,27.0,False,0.6
2001-03-30,3,1015.1,22.7,20.4,18.4,15.8,75,44,9.2,70.0,False,24.0,False,0.0
2001-03-31,3,1016.5,24.2,21.9,20.0,18.5,81,72,4.6,60.0,False,18.0,False,0.05
2001-04-01,4,1017.1,22.1,20.4,19.6,17.2,82,91,0.6,80.0,False,39.0,False,0.05
2001-04-02,4,1012.6,24.0,21.9,20.0,18.9,83,60,4.7,50.0,False,16.0,False,0.05
2001-04-03,4,1010.3,26.8,24.0,21.4,20.4,81,66,6.8,230.0,False,6.0,False,0.0
2001-04-04,4,1012.2,24.2,20.7,18.8,19.4,93,96,0.0,70.0,False,34.0,False,41.3
2001-04-05,4,1013.6,21.4,19.9,18.5,18.1,89,92,0.3,60.0,False,29.0,False,17.9
2001-04-06,4,1013.3,21.0,20.2,19.5,18.9,92,98,0.0,50.0,False,24.0,False,5.0
2001-04-07,4,1011.9,22.3,20.8,19.7,19.5,92,99,0.0,40.0,False,14.0,False,0.2
2001-04-08,4,1006.3,26.4,24.3,21.0,22.5,90,96,0.1,210.0,False,22.0,False,0.1
2001-04-09,4,1008.7,25.2,23.1,21.4,22.3,95,96,0.0,40.0,False,18.0,False,46.6
2001-04-10,4,1012.7,21.8,21.4,21.0,19.5,89,98,0.0,70.0,False,33.0,False,0.3
2001-04-11,4,1015.7,21.1,18.1,15.6,15.3,84,91,0.1,360.0,False,30.0,False,4.2
2001-04-12,4,1016.6,21.1,17.8,15.0,11.0,65,46,8.1,360.0,False,24.0,False,0.0
2001-04-13,4,1016.2,20.5,19.4,18.7,15.0,76,96,0.1,60.0,False,29.0,False,0.05
2001-04-14,4,1018.3,23.0,21.1,19.7,15.8,72,93,0.7,40.0,False,16.0,False,0.05
2001-04-15,4,1016.8,24.2,22.2,20.7,17.2,74,59,7.6,70.0,False,21.0,False,0.0
2001-04-16,4,1013.2,25.8,22.6,20.7,19.2,82,77,6.0,70.0,False,15.0,False,0.0
2001-04-17,4,1010.2,26.8,23.9,22.1,21.2,85,84,2.1,40.0,False,4.0,False,0.0
2001-04-18,4,1008.8,25.1,23.7,21.9,22.2,91,93,0.8,100.0,False,13.0,False,5.4
2001-04-19,4,1008.0,24.4,22.9,21.7,21.9,94,95,0.2,90.0,False,14.0,False,2.3
2001-04-20,4,1004.6,28.6,26.5,24.1,23.5,84,87,4.9,170.0,False,23.0,False,0.05
2001-04-21,4,1005.5,27.6,25.6,23.1,23.3,87,92,0.1,40.0,False,19.0,False,1.2
2001-04-22,4,1010.8,23.3,21.6,19.9,19.9,90,99,0.0,70.0,False,41.0,False,3.6
2001-04-23,4,1012.5,22.4,20.8,19.5,19.1,90,93,0.6,70.0,False,31.0,False,1.4
2001-04-24,4,1012.1,26.8,23.1,21.3,21.2,89,90,1.8,50.0,False,11.0,False,0.05
2001-04-25,4,1013.3,22.9,21.6,20.2,20.0,91,96,0.0,10.0,False,18.0,False,3.2
2001-04-26,4,1014.7,24.2,22.0,20.1,18.8,82,71,8.1,70.0,False,30.0,False,0.05
2001-04-27,4,1012.5,24.9,22.7,21.0,18.8,79,73,6.6,70.0,False,25.0,False,0.0
2001-04-28,4,1009.8,26.2,24.2,22.8,22.5,90,89,3.5,20.0,False,14.0,False,0.05
2001-04-29,4,1009.6,30.0,26.8,24.3,24.3,87,83,6.1,180.0,False,9.0,False,0.3
2001-04-30,4,1011.0,31.8,27.8,25.8,24.3,82,67,9.1,230.0,False,8.0,False,0.0
2001-05-01,5,1011.1,27.1,25.6,24.0,22.9,85,86,1.3,270.0,False,8.0,False,0.8
2001-05-02,5,1009.7,26.7,24.9,23.6,22.5,87,88,0.1,40.0,False,10.0,False,0.05
2001-05-03,5,1011.8,24.9,23.9,23.4,22.1,90,92,0.0,70.0,False,21.0,False,3.2
2001-05-04,5,1012.6,26.4,24.5,23.3,22.1,87,89,1.6,60.0,False,17.0,False,0.1
2001-05-05,5,1010.5,30.5,26.8,24.3,23.3,82,68,8.9,40.0,False,10.0,False,0.05
2001-05-06,5,1008.3,31.0,28.1,26.0,24.2,80,71,9.8,230.0,False,12.0,False,0.0
2001-05-07,5,1006.2,31.0,28.9,27.7,24.7,78,83,8.0,220.0,False,22.0,False,0.0
2001-05-08,5,1004.7,32.2,29.0,27.4,25.4,82,88,5.9,220.0,False,14.0,False,5.2
2001-05-09,5,1005.3,30.3,26.5,23.4,24.1,87,87,3.0,40.0,False,14.0,False,30.4
2001-05-10,5,1009.6,26.9,24.7,23.5,21.0,80,88,1.4,10.0,False,24.0,False,0.05
2001-05-11,5,1010.8,26.6,24.6,22.9,20.7,79,76,2.4,80.0,False,17.0,False,0.2
2001-05-12,5,1008.6,29.6,25.7,23.4,20.7,75,68,7.4,100.0,False,11.0,False,0.0
2001-05-13,5,1007.2,29.2,26.2,23.9,21.5,76,37,9.6,230.0,False,14.0,False,0.0
2001-05-14,5,1008.8,30.0,27.1,25.4,22.2,75,60,7.0,220.0,False,9.0,False,0.0
2001-05-15,5,1011.5,28.5,26.5,25.3,22.7,80,85,3.3,80.0,False,17.0,False,0.1
2001-05-16,5,1012.1,27.8,26.1,25.0,22.3,80,88,0.9,70.0,False,26.0,False,1.2
2001-05-17,5,1010.5,27.5,25.8,24.9,23.4,87,85,0.4,80.0,False,24.0,False,0.5
2001-05-18,5,1006.2,28.0,26.8,25.3,24.3,86,91,0.1,220.0,False,19.0,False,22.8
2001-05-19,5,1004.0,27.9,26.6,25.5,24.5,89,88,0.1,250.0,False,9.0,False,1.8
2001-05-20,5,1003.5,31.9,28.3,26.2,24.6,81,75,8.4,230.0,False,19.0,False,0.05
2001-05-21,5,1003.1,31.7,27.8,23.9,24.6,83,88,3.2,230.0,False,22.0,False,27.6
2001-05-22,5,1002.9,28.9,26.8,24.8,24.6,88,87,1.0,270.0,False,7.0,False,14.6
2001-05-23,5,1004.0,28.6,27.1,26.3,24.7,87,80,4.7,90.0,False,16.0,False,0.0
